,problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio,convergent_score,divergent_score,neogauge_score
327,1832A,1,['if statement'],['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 's', '=', 'l', '[', '/', '2', ']', '>', '1', '""', 'Y', 'E', 'S', 'N', 'O', ',', '!', '-', 'y', '*', '0', ""'"", '{', '}', '<', '\t', 'w', 'b', 'm', 'd', '.', 'k', '%', 'F', '+', 'T', 'x', 'c']","import collections
import sys

def solve():
    t = int(input())
    for _ in range(t):
        s = input()
        freq = collections.Counter(s)
        unique_chars = len(freq)
        has_odd_count = False
        for count in freq.values():
            if count % 2!= 0:
                has_odd_count = True
            if count > 1:
                unique_chars -= 1
        print(""YES"" if unique_chars > 1 else ""NO"")
",False,True,1,1.0,0.0,1.0,0.0
328,1832A,2,"['if statement', 'hashmap']","['if statement', 'set']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 's', '=', 'l', '[', '/', '2', ']', '>', '1', '""', 'Y', 'E', 'S', 'N', 'O', ',', '!', '-', 'y', '*', '0', ""'"", '{', '}', '<', '\t', 'w', 'b', 'm', 'd', '.', 'k', '%', 'F', '+', 'T', 'x', 'c']","import sys; def solve(s):; print('YES' if len(set(s)) > 1 else 'NO'); print(solve('codedoc')); print(solve('gg')); print(solve('aabaa'))""
",False,False,2,1.0,0.0,1.0,0.0
329,1832A,3,"['if statement', 'hashmap', 'for loop']","['if statement', 'for loop', 'break statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 's', '=', 'l', '[', '/', '2', ']', '>', '1', '""', 'Y', 'E', 'S', 'N', 'O', ',', '!', '-', 'y', '*', '0', ""'"", '{', '}', '<', '\t', 'w', 'b', 'm', 'd', '.', 'k', '%', 'F', '+', 'T', 'x', 'c']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        s = input()
        n = len(s)
        if n % 2 == 0:
            print(""YES"")
        else:
            found = False
            for i in range(1, n // 2):
                if s[i]!= s[i - 1]:
                    found = True
                    break
            print(""YES"" if found else ""NO"")
",False,False,3,1.0,0.0,1.0,0.0
330,1832A,4,"['if statement', 'hashmap', 'for loop', 'set']","['if statement', 'for loop', 'break statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 's', '=', 'l', '[', '/', '2', ']', '>', '1', '""', 'Y', 'E', 'S', 'N', 'O', ',', '!', '-', 'y', '*', '0', ""'"", '{', '}', '<', '\t', 'w', 'b', 'm', 'd', '.', 'k', '%', 'F', '+', 'T', 'x', 'c']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        s = input()
        n = len(s)
        if n % 2 == 0:
            print(""YES"")
        else:
            found = False
            for i in range(1, n // 2):
                if s[i]!= s[i - 1]:
                    found = True
                    break
            print(""YES"" if found else ""NO"")
",False,False,3,1.0,0.0,1.0,0.0
331,1832A,5,"['if statement', 'hashmap', 'for loop', 'set', 'while loop']","['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 's', '=', 'l', '[', '/', '2', ']', '>', '1', '""', 'Y', 'E', 'S', 'N', 'O', ',', '!', '-', 'y', '*', '0', ""'"", '{', '}', '<', '\t', 'w', 'b', 'm', 'd', '.', 'k', '%', 'F', '+', 'T', 'x', 'c']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        s = input()
        n = len(s)
        if n % 2 == 0:
            if n > 2 and s[:n//2]!= s[n//2:0:-1]:
                print(""YES"")
            else:
                print(""NO"")
        else:
            if n > 3 and s[:n//2]!= s[n//2+1:0:-1]:
                print(""YES"")
            else:
                print(""NO"")
",False,False,2,1.0,0.0,1.0,0.0
332,1831A,0,['this is the og problem'],"['for loop', 'if statement', 'sorting', 'tuple']","['f', 'o', 'r', ' ', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '\t', '=', 's', 'l', 'm', ',', '.', '1', 'b', 'd', 'x', '+', '-', '*', '[', ']', 'v', '0', '2', ';', '_', ""'"", '""', '#', 'c', '<', '/', 'h', '>', '{', 'w', '}', 'j', 'y', 'A']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = [i for i in range(1, n + 1)]
    a.sort()
    b.sort()
    for i in range(n):
        if a[i]!= b[i]:
            a[i], b[i] = b[i], a[i]
    print(*a)
",False,True,4,1.0,0.0,1.0,0.0
333,1831A,1,['if statement'],['for loop'],"['f', 'o', 'r', ' ', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '\t', '=', 's', 'l', 'm', ',', '.', '1', 'b', 'd', 'x', '+', '-', '*', '[', ']', 'v', '0', '2', ';', '_', ""'"", '""', '#', 'c', '<', '/', 'h', '>', '{', 'w', '}', 'j', 'y', 'A']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = [i + 1 for i in range(n)]
    b.sort(key=lambda x: a.index(x))
    print(*b)
",False,True,1,1.0,0.0,1.0,0.0
334,1831A,2,"['if statement', 'sorting']",['for loop'],"['f', 'o', 'r', ' ', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '\t', '=', 's', 'l', 'm', ',', '.', '1', 'b', 'd', 'x', '+', '-', '*', '[', ']', 'v', '0', '2', ';', '_', ""'"", '""', '#', 'c', '<', '/', 'h', '>', '{', 'w', '}', 'j', 'y', 'A']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = [i + 1 for i in range(n)]
    b.sort(key=lambda x: a.index(x))
    print(*b)
",False,True,1,1.0,0.0,1.0,0.0
335,1831A,3,"['if statement', 'sorting', 'for loop']","['for loop', 'sorting']","['f', 'o', 'r', ' ', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '\t', '=', 's', 'l', 'm', ',', '.', '1', 'b', 'd', 'x', '+', '-', '*', '[', ']', 'v', '0', '2', ';', '_', ""'"", '""', '#', 'c', '<', '/', 'h', '>', '{', 'w', '}', 'j', 'y', 'A']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = [i + 1 for i in range(n)]
    b.sort(key=lambda x: a.index(x))
    print(*b)
",False,False,2,1.0,0.0,1.0,0.0
336,1831A,4,"['if statement', 'sorting', 'for loop', 'tuple']","['for loop', 'tuple', 'sorting']","['f', 'o', 'r', ' ', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '\t', '=', 's', 'l', 'm', ',', '.', '1', 'b', 'd', 'x', '+', '-', '*', '[', ']', 'v', '0', '2', ';', '_', ""'"", '""', '#', 'c', '<', '/', 'h', '>', '{', 'w', '}', 'j', 'y', 'A']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = [i + 1 for i in range(n)]
    for i in range(n):
        for j in range(n - 1, i, -1):
            if a[j - 1] < a[j - 2]:
                a[j - 1], a[j - 2] = a[j - 2], a[j - 1]
                b[j - 1], b[j - 2] = b[j - 2], b[j - 1]
    print(*b)
",False,False,3,1.0,0.0,1.0,0.0
337,1831A,5,"['if statement', 'sorting', 'for loop', 'tuple', 'while loop']","['for loop', 'if statement', 'tuple', 'sorting', 'misc']","['f', 'o', 'r', ' ', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '\t', '=', 's', 'l', 'm', ',', '.', '1', 'b', 'd', 'x', '+', '-', '*', '[', ']', 'v', '0', '2', ';', '_', ""'"", '""', '#', 'c', '<', '/', 'h', '>', '{', 'w', '}', 'j', 'y', 'A']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = [i + 1 for i in range(n)]
    for i in range(n):
        for j in range(n - 1):
            if a[j] > a[j + 1]:
                a[j], a[j + 1] = a[j + 1], a[j]
            if b[j] > b[j + 1]:
                b[j], b[j + 1] = b[j + 1], b[j]
    print(*b)
",False,False,5,1.0,0.0,1.0,0.0
338,1829C,0,['this is the og problem'],"['for loop', 'tuple', 'if statement', 'sorting']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', '[', ']', 'd', '{', '}', 'x', ',', '.', 's', 'l', '1', '0', 'v', 'T', 'k', 'y', 'm', 'b', ""'"", '*', '+', '-', '9', '""', 'M', '>', 'j', ';', '2', 'z', '3', '8', '<', '4', '!', 'c', 'h', 'w', '#', '/', '\t', '6', '|', '&', 'N', '%', '\\', '5', '?', '7', 'I', 'q']","import sys
import heapq

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        skills = []
        for _ in range(n):
            m, s = input().split()
            skills.append((int(m), s))
        skills.sort(key=lambda x: x[0])
        min_time = float('inf')
        min_time_1 = float('inf')
        min_time_2 = float('inf')
        for i in range(n):
            if skills[i][1] == '11':
                min_time = min(min_time, skills[i][0])
            elif skills[i][1] == '01':
                min_time_1 = min(min_time_1, skills[i][0])
            elif skills[i][1] == '10':
                min_time_2 = min(min_time_2, skills[i][0])
        if min_time == float('inf'):
            if min_time_1 == float('inf') or min_time_2 == float('inf'):
                print(-1)
            else:
                print(min_time_1 + min_time_2)
        else:
            print(min_time)
",False,True,4,1.0,0.0,1.0,0.0
339,1829C,1,['for loop'],['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', '[', ']', 'd', '{', '}', 'x', ',', '.', 's', 'l', '1', '0', 'v', 'T', 'k', 'y', 'm', 'b', ""'"", '*', '+', '-', '9', '""', 'M', '>', 'j', ';', '2', 'z', '3', '8', '<', '4', '!', 'c', 'h', 'w', '#', '/', '\t', '6', '|', '&', 'N', '%', '\\', '5', '?', '7', 'I', 'q']","import heapq
import sys

def solve():
    n = int(input())
    skills = []
    for _ in range(n):
        m, s = input().split()
        m = int(m)
        skills.append((m, int(s[0]), int(s[1])))
    skills.sort(key=lambda x: x[0])
    pq = []
    for m, s1, s2 in skills:
        if s1 == 1 and s2 == 1:
            return m
        elif s1 == 1:
            heapq.heappush(pq, m)
        elif s2 == 1:
            heapq.heappush(pq, m)
        if len(pq) == 2:
            a = heapq.heappop(pq)
            b = heapq.heappop(pq)
            if a + b < m:
                heapq.heappush(pq, a + b)
                heapq.heappush(pq, m)
    return -1
",False,False,1,1.0,0.0,1.0,0.0
340,1829C,2,"['for loop', 'if statement']",['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', '[', ']', 'd', '{', '}', 'x', ',', '.', 's', 'l', '1', '0', 'v', 'T', 'k', 'y', 'm', 'b', ""'"", '*', '+', '-', '9', '""', 'M', '>', 'j', ';', '2', 'z', '3', '8', '<', '4', '!', 'c', 'h', 'w', '#', '/', '\t', '6', '|', '&', 'N', '%', '\\', '5', '?', '7', 'I', 'q']","import sys
import heapq

def solve():
    n = int(input())
    skills = []
    for _ in range(n):
        m, s = input().split()
        skills.append((int(m), s))
    skills.sort(key=lambda x: x[0])
    pq = []
    for m, s in skills:
        if s == '11':
            return m
        elif s == '01':
            heapq.heappush(pq, m)
        elif s == '10':
            if pq:
                return m + heapq.heappop(pq)
        elif s == '00':
            if len(pq) >= 2:
                return m + heapq.heappop(pq) + heapq.heappop(pq)
    return -1
",False,False,1,1.0,0.0,1.0,0.0
341,1829C,3,"['for loop', 'if statement', 'dictionary']","['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', '[', ']', 'd', '{', '}', 'x', ',', '.', 's', 'l', '1', '0', 'v', 'T', 'k', 'y', 'm', 'b', ""'"", '*', '+', '-', '9', '""', 'M', '>', 'j', ';', '2', 'z', '3', '8', '<', '4', '!', 'c', 'h', 'w', '#', '/', '\t', '6', '|', '&', 'N', '%', '\\', '5', '?', '7', 'I', 'q']","import sys
import heapq

def solve():
    n = int(input())
    skills = []
    for _ in range(n):
        m, s = input().split()
        skills.append((int(m), int(s)))
    skills.sort(key=lambda x: x[0])
    pq = []
    for m, s in skills:
        if s == 11:
            heapq.heappush(pq, m)
        elif s == 10:
            if not pq:
                return -1
            heapq.heappush(pq, m)
            m2 = heapq.heappop(pq)
            heapq.heappush(pq, m2)
        elif s == 01:
            if not pq:
                return -1
            m2 = heapq.heappop(pq)
            heapq.heappush(pq, m2)
        else:
            continue
    return sum(pq)
",False,False,2,1.0,0.0,1.0,0.0
342,1829C,4,"['for loop', 'if statement', 'dictionary', 'hashmap']",['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', '[', ']', 'd', '{', '}', 'x', ',', '.', 's', 'l', '1', '0', 'v', 'T', 'k', 'y', 'm', 'b', ""'"", '*', '+', '-', '9', '""', 'M', '>', 'j', ';', '2', 'z', '3', '8', '<', '4', '!', 'c', 'h', 'w', '#', '/', '\t', '6', '|', '&', 'N', '%', '\\', '5', '?', '7', 'I', 'q']","import sys
import math

def solve():
    n = int(input())
    min1 = float('inf')
    min2 = float('inf')
    min3 = float('inf')
    for _ in range(n):
        m, s = input().split()
        m = int(m)
        if s == '10':
            min1 = min(min1, m)
        elif s == '01':
            min2 = min(min2, m)
        elif s == '11':
            min3 = min(min3, m)
    if min1 == float('inf') or min2 == float('inf'):
        print(-1)
    else:
        print(min(min1 + min2, min3))
",False,False,1,1.0,0.0,1.0,0.0
343,1829B,0,['this is the og problem'],"['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 's', '=', ""'"", '.', 'j', 'l', '1', 'm', 'x', 'T', '\t', 'N', 'S', 'c', '0', '+', ',', 'v', '[', '*', ']', '2', '""', 'd', '-', 'k', 'y', 'h', 'w', '<', '#', 'b', '/', '>', ';', '{', '}', 'q']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        max_length = 0
        current_length = 0
        for num in a:
            if num == 0:
                current_length += 1
            else:
                max_length = max(max_length, current_length)
                current_length = 0
        max_length = max(max_length, current_length)
        print(max_length)
",True,True,2,1.0,1.0,1.0,1.0
344,1829B,1,['for loop'],"['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 's', '=', ""'"", '.', 'j', 'l', '1', 'm', 'x', 'T', '\t', 'N', 'S', 'c', '0', '+', ',', 'v', '[', '*', ']', '2', '""', 'd', '-', 'k', 'y', 'h', 'w', '<', '#', 'b', '/', '>', ';', '{', '}', 'q']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        max_length = 0
        current_length = 0
        for num in a:
            if num == 0:
                current_length += 1
            else:
                max_length = max(max_length, current_length)
                current_length = 0
        max_length = max(max_length, current_length)
        print(max_length)
",True,False,2,1.0,0.0,1.0,0.0
345,1829B,2,"['for loop', 'recursion']","['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 's', '=', ""'"", '.', 'j', 'l', '1', 'm', 'x', 'T', '\t', 'N', 'S', 'c', '0', '+', ',', 'v', '[', '*', ']', '2', '""', 'd', '-', 'k', 'y', 'h', 'w', '<', '#', 'b', '/', '>', ';', '{', '}', 'q']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        max_length = 0
        current_length = 0
        for num in a:
            if num == 0:
                current_length += 1
            else:
                max_length = max(max_length, current_length)
                current_length = 0
        max_length = max(max_length, current_length)
        print(max_length)
",True,False,2,1.0,0.0,1.0,0.0
346,1829B,3,"['for loop', 'recursion', 'dictionary']","['for loop', 'if statement', 'hashmap']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 's', '=', ""'"", '.', 'j', 'l', '1', 'm', 'x', 'T', '\t', 'N', 'S', 'c', '0', '+', ',', 'v', '[', '*', ']', '2', '""', 'd', '-', 'k', 'y', 'h', 'w', '<', '#', 'b', '/', '>', ';', '{', '}', 'q']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        max_length = 0
        current_length = 0
        for i in range(n):
            if a[i] == 0:
                current_length += 1
            else:
                max_length = max(max_length, current_length)
                current_length = 0
        max_length = max(max_length, current_length)
        print(max_length)
",True,False,3,1.0,0.0,1.0,0.0
347,1829B,4,"['for loop', 'recursion', 'dictionary', 'while loop']",['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 's', '=', ""'"", '.', 'j', 'l', '1', 'm', 'x', 'T', '\t', 'N', 'S', 'c', '0', '+', ',', 'v', '[', '*', ']', '2', '""', 'd', '-', 'k', 'y', 'h', 'w', '<', '#', 'b', '/', '>', ';', '{', '}', 'q']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        max_length = 0
        current_length = 0
        for i in range(n):
            if a[i] == 0:
                current_length += 1
            else:
                max_length = max(max_length, current_length)
                current_length = 0
        max_length = max(max_length, current_length)
        print(max_length)
",True,False,1,1.0,0.0,1.0,0.0
348,1829A,0,['this is the og problem'],"['for loop', 'if statement']","['f', 'o', 'r', ' ', 's', 'i', 'n', '[', '*', 'p', 'e', '(', '0', ')', ']', '1', ':', 't', 'u', 'm', '!', '=', 'j', ',', 'z', '""', 'c', 'd', '_', 'a', 'g', '\r', '\n', '\t', 'S', ""'"", 'l', '+', ';', 'x', 'y', '2', 'q', 'k', 'A', 'b', 'w', 'R', 'P', 'J', 'L', 'h', '-']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        s = input()
        codeforces = ""codeforces""
        diff_count = sum(1 for i in range(10) if s[i]!= codeforces[i])
        print(diff_count)
",True,True,2,1.0,1.0,1.0,1.0
349,1829A,1,['for loop'],"['for loop', 'if statement']","['f', 'o', 'r', ' ', 's', 'i', 'n', '[', '*', 'p', 'e', '(', '0', ')', ']', '1', ':', 't', 'u', 'm', '!', '=', 'j', ',', 'z', '""', 'c', 'd', '_', 'a', 'g', '\r', '\n', '\t', 'S', ""'"", 'l', '+', ';', 'x', 'y', '2', 'q', 'k', 'A', 'b', 'w', 'R', 'P', 'J', 'L', 'h', '-']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        s = input()
        target = ""codeforces""
        diff_count = sum(1 for a, b in zip(s, target) if a!= b)
        print(diff_count)
",True,False,2,1.0,0.0,1.0,0.0
